"";"full_id";"gender";"stadi1";"stadi2";"stadi3";"stadi4";"stadi5";"stadi6";"stadi7";"stadi8";"stadi9";"stadi10";"stadi11";"stadi12";"stadi13";"stadi14";"stadi15";"stadi16";"stadi17";"stadi18";"stadi19";"stadi20";"rse1";"rse2";"rse3";"rse4";"rse5";"rse6";"rse7";"rse8";"rse9";"rse10";"apq26";"apq28";"apq35";"apq40";"rse2.r";"rse5.r";"rse6.r";"rse8.r";"rse9.r";"stadi3.r";"stadi7.r";"stadi11.r";"stadi15.r";"stadi19.r";"apq40.r";"depression";"angst";"selbstwert";"strafen";"negative_affect";"negative_affect_z";"selbstwert_z"
"239";1244;"Weiblich";2;4;4;2;2;2;4;2;3;2;3;3;3;3;3;1;2;2;3;2;4;3;3;4;2;2;4;3;2;4;2;2;1;5;3;4;4;3;4;1;1;2;2;2;1;1,8;2,5;3,7;1,5;4,3;0,086999175614869;-0,0103270700574068
"240";1246;"Männlich";1;1;NA;2;2;2;3;3;2;2;3;2;2;2;3;2;3;2;3;2;4;1;5;5;2;1;5;2;1;5;1;1;5;4;5;4;5;4;5;NA;2;2;2;2;2;2,11111111111111;1,9;4,5;2,25;4,01111111111111;-0,189231211928787;1,26805549705035
"241";1247;"Weiblich";2;2;4;1;1;1;4;1;2;1;1;1;2;2;1;1;1;1;2;2;3;1;4;4;2;2;5;1;1;5;1;1;1;5;5;4;4;5;5;1;1;4;4;3;1;1,9;1,5;4;1;3,4;-0,773564724040361;0,469066392608003
"242";1248;"Weiblich";2;2;4;1;2;2;3;1;2;2;3;1;2;2;4;1;1;2;3;1;3;1;5;5;1;1;5;4;1;4;1;1;1;5;5;5;5;2;5;1;2;2;1;2;1;1,3;1,9;4,6;1;3,2;-0,964801146185967;1,42785331793882
"243";1249;"Weiblich";3;4;3;3;4;3;2;4;3;3;2;3;4;3;2;2;3;3;3;2;3;2;4;4;2;1;4;4;2;3;1;1;2;5;4;4;5;2;4;2;3;3;3;2;1;2,7;3,3;3,9;1,25;6;1,71250876385253;0,309268571719533
"244";1250;"Weiblich";3;2;1;3;3;3;1;3;2;2;2;4;2;2;2;4;2;2;1;4;4;4;3;3;2;2;3;3;2;2;1;2;1;3;2;4;4;3;4;4;4;3;3;4;3;3,6;2,3;3,2;1,75;5,9;1,61689055277972;-0,809316174499757
"245";1251;"Männlich";2;3;3;2;2;2;3;2;2;2;2;1;2;2;3;1;1;2;3;1;4;4;5;4;2;3;4;4;2;4;1;1;1;5;2;4;3;2;4;2;2;3;2;2;1;1,8;2;3,8;1;3,8;-0,391091879749148;0,149470750831063
"246";1252;"Weiblich";2;2;4;1;2;1;4;1;2;2;3;1;2;1;3;1;2;2;3;2;4;2;4;4;2;2;4;1;1;4;1;1;1;4;4;4;4;5;5;1;1;2;2;2;2;1,4;1,8;3,8;1,25;3,2;-0,964801146185967;0,149470750831063
"247";1253;"Weiblich";3;3;3;1;3;3;3;3;2;3;2;1;2;3;3;1;2;3;3;2;3;4;3;4;2;4;3;3;2;4;2;1;1;4;2;4;2;3;4;2;2;3;2;2;2;1,9;2,7;3,2;1,5;4,6;0,373853808833279;-0,809316174499757
"248";1254;"Männlich";4;4;4;1;4;4;3;3;1;3;3;3;2;2;3;3;2;4;2;3;3;3;4;2;3;2;3;2;4;5;3;5;5;5;3;3;4;4;2;1;2;2;2;3;1;2,3;3;3,1;3,5;5,3;1,0431812863429;-0,969113995388227
"249";1255;"Männlich";2;2;2;3;3;2;3;2;3;2;2;2;4;2;3;2;2;2;3;2;2;4;4;3;3;4;5;4;5;2;1;1;1;4;2;3;2;2;1;3;2;3;2;2;2;2,3;2,4;2,8;1,25;4,7;0,469472019906082;-1,44850745805364
"250";1256;"Männlich";2;3;4;1;2;1;3;2;1;2;3;1;1;1;4;1;1;2;3;2;5;2;5;5;1;2;5;4;2;3;1;1;1;5;4;5;4;2;4;1;2;2;1;2;1;1,5;1,6;4,4;1;3,1;-1,06041935725877;1,10825767616188
"251";1257;"Weiblich";2;3;4;1;2;1;4;1;1;2;2;1;2;1;4;1;1;3;4;1;5;2;4;3;1;1;5;1;1;4;1;1;1;4;4;5;5;5;5;1;1;3;1;1;2;1,2;1,8;4,1;1,25;3;-1,15603756833157;0,628864213496472
"252";1258;"Männlich";3;3;3;2;2;2;2;2;2;2;3;2;2;2;3;1;2;2;3;2;4;1;5;4;2;1;4;1;1;4;1;2;2;5;5;4;5;5;5;2;3;2;2;2;1;2;2,2;4,1;1,5;4,2;-0,00861903545793394;0,628864213496472
"253";1259;"Weiblich";3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;5;4;2;2;5;3;2;2;1;1;4;2;3;4;4;3;4;2;3;3;3;2;4;2,3;2,2;3,6;2,5;4,5;0,278235597760476;-0,170124890945877
"254";1260;"Männlich";3;3;1;3;3;4;1;3;2;3;2;3;3;3;1;4;3;3;1;3;1;5;3;3;4;4;3;3;4;2;2;2;3;1;1;2;2;3;2;4;4;3;4;4;5;3,5;3;2,2;3;6,5;2,19059981921654;-2,40729438338446
"255";1261;"Männlich";2;2;3;2;2;2;3;2;2;2;3;2;2;2;3;1;2;2;2;1;4;2;5;4;1;1;5;1;1;5;1;1;1;4;4;5;5;5;5;2;2;2;2;3;2;1,9;2;4,3;1,25;3,9;-0,295473668676344;0,948459855273412
"256";1262;"Männlich";1;2;4;1;1;2;1;1;1;2;1;1;1;1;4;1;1;1;4;1;4;1;4;5;1;1;5;5;1;1;2;1;1;4;5;5;5;1;5;1;4;4;1;1;2;1,6;1,3;4,4;1,5;2,9;-1,25165577940438;1,10825767616188
"257";1263;"Männlich";3;3;2;3;3;3;2;3;2;3;2;3;2;2;2;3;4;2;2;3;3;4;4;4;3;4;3;5;4;3;1;1;1;5;2;3;2;1;2;3;3;3;3;3;1;3;2,7;3,1;1;5,7;1,42565413063412;-0,969113995388227
"258";1264;"Weiblich";3;3;4;2;4;2;3;3;3;2;3;2;3;2;3;2;2;2;3;2;4;5;5;5;4;5;4;5;3;4;1;1;1;5;1;2;1;1;3;1;2;2;2;2;1;2;2,6;3,4;1;4,6;0,373853808833279;-0,489720532722817
"259";1265;"Männlich";3;3;4;2;2;2;3;1;3;3;3;2;1;1;3;2;2;2;3;1;4;3;4;3;2;3;2;4;3;2;2;4;3;5;3;4;3;2;3;1;2;2;2;2;1;1,7;2,2;3,2;2,5;3,9;-0,295473668676344;-0,809316174499757
"260";1266;"Weiblich";3;2;3;2;2;1;4;1;2;1;3;2;2;1;3;1;2;1;3;1;5;1;5;5;1;1;5;1;1;5;1;1;1;3;5;5;5;5;5;2;1;2;2;2;3;1,6;1,7;4,6;1,5;3,3;-0,869182935113164;1,42785331793882
"261";1268;"Männlich";1;3;4;2;1;4;4;3;1;3;3;2;2;2;3;2;2;2;2;2;4;3;5;4;2;3;4;3;4;4;1;1;2;5;3;4;3;3;2;1;1;2;2;3;1;2;2,1;3,6;1,25;4,1;-0,104237246530738;-0,170124890945877
"262";1269;"Männlich";4;2;3;2;2;1;2;1;3;2;3;1;2;2;3;1;1;1;2;1;5;3;5;5;2;2;5;5;1;5;1;1;1;3;3;4;4;1;5;2;3;2;2;3;3;1,8;2;4,6;1,5;3,8;-0,391091879749148;1,42785331793882
"263";1270;"Männlich";3;2;1;2;3;2;2;3;1;2;1;3;2;1;2;3;3;2;1;3;3;1;5;4;2;1;5;2;1;4;1;1;1;5;5;4;5;4;5;4;3;4;3;4;1;3,2;2,1;4,2;1;5,3;1,0431812863429;0,788662034384943
"264";1271;"Männlich";3;3;4;1;2;2;3;1;1;2;4;1;1;1;3;1;1;1;3;2;4;1;4;5;1;1;5;1;1;5;1;2;2;5;5;5;5;5;5;1;2;1;2;2;1;1,4;1,7;4,4;1,5;3,1;-1,06041935725877;1,10825767616188
"265";1272;"Männlich";2;2;3;2;2;2;2;3;3;2;2;2;2;2;3;1;2;2;3;2;3;3;4;3;3;4;3;3;2;3;1;1;1;3;3;3;2;3;4;2;3;3;2;2;3;2,2;2,1;3,1;1,5;4,3;0,0869991756148699;-0,969113995388227
"266";1273;"Männlich";3;2;2;2;3;2;2;2;2;3;2;2;2;2;2;3;2;2;2;2;3;3;4;5;2;2;4;2;4;3;1;1;3;5;3;4;4;4;2;3;3;3;3;3;1;2,6;2,3;3,4;1,5;4,9;0,660708442051689;-0,489720532722817
"267";1274;"Männlich";2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;3;2;2;2;3;3;3;4;4;4;3;3;3;3;4;3;4;3;3;3;2;3;3;3;2;3;2;3;3;3;2,8;2,5;3,2;3,25;5,3;1,0431812863429;-0,809316174499757
"268";1275;"Männlich";2;3;4;3;2;3;4;1;1;3;2;2;3;3;4;1;1;3;4;2;3;3;4;4;2;3;4;4;3;3;1;1;1;5;3;4;3;2;3;1;1;3;1;1;1;1,6;2,4;3,5;1;4;-0,199855457603541;-0,329922711834347
"269";1276;"Weiblich";2;2;3;2;2;1;3;1;2;2;1;2;3;3;3;2;2;3;3;2;3;2;4;3;3;3;4;3;1;3;2;2;3;3;4;3;3;3;5;2;2;4;2;2;3;2,1;2,2;3,5;2,5;4,3;0,0869991756148699;-0,329922711834347
"270";1277;"Männlich";2;3;3;2;2;3;3;2;2;2;2;2;2;2;3;2;2;2;3;2;4;2;3;4;2;2;3;3;2;3;1;1;2;4;4;4;4;3;4;2;2;3;2;2;2;2,1;2,2;3,6;1,5;4,3;0,0869991756148699;-0,170124890945877
"271";1278;"Weiblich";3;2;3;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;4;2;4;4;2;2;4;4;2;4;2;2;2;3;4;4;4;2;4;2;3;3;3;3;3;2,3;2;4;2,25;4,3;0,086999175614869;0,469066392608003
"272";1279;"Männlich";3;2;3;2;2;2;3;1;1;1;4;1;2;2;4;1;2;1;3;1;3;1;4;3;3;1;5;3;1;4;1;1;1;5;5;3;5;3;5;2;2;1;1;2;1;1,4;1,8;4;1;3,2;-0,964801146185967;0,469066392608003
"273";1280;"Weiblich";2;3;2;2;3;2;2;2;2;3;2;2;2;2;2;3;2;2;2;NA;3;3;3;3;3;4;2;4;3;2;1;1;1;5;3;3;2;2;3;3;3;3;3;3;1;2,66666666666667;2,3;2,8;1;4,96666666666667;0,724453916100228;-1,44850745805364
"274";1281;"Weiblich";1;3;3;2;1;2;3;1;2;3;3;1;1;2;4;1;1;2;3;1;4;2;5;5;1;2;5;2;5;4;1;2;1;5;4;5;4;4;1;2;2;2;1;2;1;1,5;1,8;3,9;1,25;3,3;-0,869182935113164;0,309268571719533
"275";1282;"Männlich";3;3;3;2;3;2;3;2;2;3;2;2;3;2;3;2;2;3;3;2;4;2;4;4;1;2;4;3;1;4;1;1;1;4;4;5;4;3;5;2;2;3;2;2;2;2,1;2,6;4,1;1,25;4,7;0,469472019906083;0,628864213496472
"276";1283;"Weiblich";2;3;3;3;3;3;3;2;2;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;2;3;3;4;3;3;2;3;2;3;3;4;3;2;3;2;2;3;2;3;3;2,5;2,7;3,1;2,5;5,2;0,947563075270099;-0,969113995388227
"277";1284;"Männlich";2;1;3;1;2;1;3;1;2;1;2;1;2;1;4;1;2;1;4;1;4;1;4;4;2;1;5;3;1;5;1;1;1;5;5;4;5;3;5;2;2;3;1;1;1;1,4;1,5;4,4;1;2,9;-1,25165577940438;1,10825767616188
"278";1285;"Männlich";2;1;2;2;2;3;2;2;1;2;2;2;2;3;2;3;2;2;2;2;2;5;3;3;3;4;2;4;4;3;2;1;2;3;1;3;2;2;2;3;3;3;3;3;3;2,6;2;2,5;2;4,6;0,373853808833279;-1,92790092071905
"279";1286;"Männlich";1;2;3;2;1;1;4;1;1;2;4;1;2;2;3;1;1;2;3;1;4;1;5;5;1;3;5;4;1;5;1;2;2;3;5;5;3;2;5;2;1;1;2;2;3;1,4;1,5;4,6;2;2,9;-1,25165577940438;1,42785331793882
"280";1287;"Männlich";1;4;3;2;3;4;3;3;4;4;4;3;4;2;3;2;3;2;3;2;3;3;3;4;5;4;3;5;4;5;1;1;5;5;3;1;2;1;2;2;2;1;2;2;1;2,1;3,1;3,1;2;5,2;0,947563075270099;-0,969113995388227
"281";1288;"Weiblich";3;4;4;2;3;3;4;1;2;4;3;1;3;3;4;1;1;3;4;2;4;1;5;5;1;1;5;1;1;4;1;1;1;5;5;5;5;5;5;1;1;2;1;1;1;1,3;2,9;4,4;1;4,2;-0,00861903545793394;1,10825767616188
"282";1289;"Weiblich";2;4;4;2;1;2;3;2;1;3;3;2;2;3;4;1;1;2;3;1;4;3;4;4;1;3;4;3;2;4;1;1;1;4;3;5;3;3;4;1;2;2;1;2;2;1,6;2,1;3,8;1,25;3,7;-0,48671009082195;0,149470750831063
"283";1290;"Männlich";2;2;2;1;2;1;2;3;1;1;1;2;1;1;2;2;1;1;2;2;4;1;4;4;2;1;4;1;1;4;1;3;1;4;5;4;5;5;5;3;3;4;3;3;2;2,6;1,3;4;1,75;3,9;-0,295473668676344;0,469066392608003
"284";1291;"Männlich";2;2;4;1;1;2;4;1;2;1;3;1;2;1;1;1;1;2;3;1;4;2;4;4;2;2;4;3;1;4;1;2;1;5;4;4;4;3;5;1;1;2;4;2;1;1,5;1,6;4;1,25;3,1;-1,06041935725877;0,469066392608003
"285";1292;"Männlich";1;2;NA;3;1;1;4;2;1;1;3;1;2;1;4;1;1;1;3;1;4;1;4;4;1;1;4;2;1;4;1;1;1;4;5;5;5;4;5;NA;1;2;1;2;2;1,55555555555556;1,2;4,2;1,25;2,75555555555556;-1,3897709731762;0,788662034384943
"286";1293;"Weiblich";2;2;3;1;2;2;2;2;2;2;3;1;1;1;3;1;1;1;3;2;4;1;5;5;1;3;5;1;1;5;1;2;2;5;5;5;3;5;5;2;3;2;2;2;1;1,8;1,6;4,3;1,5;3,4;-0,77356472404036;0,948459855273412
"287";1295;"Weiblich";3;3;2;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;3;4;3;2;3;3;2;3;2;1;4;4;4;3;4;3;4;3;3;3;3;3;2;2,5;2,4;3,4;2,25;4,9;0,660708442051689;-0,489720532722817
"288";1296;"Männlich";2;1;4;1;2;1;4;4;2;3;1;1;1;1;3;2;1;1;4;1;5;1;5;5;1;1;4;5;2;5;4;5;5;4;5;5;5;1;4;1;1;4;2;1;2;1,8;1,5;4,8;4;3,3;-0,869182935113164;1,74744895971576
"289";1297;"Männlich";3;4;1;3;4;4;2;4;2;4;1;4;3;3;2;4;3;3;1;3;1;5;3;2;3;5;2;1;4;1;1;2;2;5;1;3;1;5;2;4;3;4;3;4;1;3,6;3,3;1,7;1,5;6,9;2,57307266350776;-3,20628348782681
"290";1298;"Männlich";4;4;1;3;4;2;1;3;2;2;1;3;2;2;1;4;4;2;2;3;2;4;3;2;3;4;2;4;4;2;1;1;2;4;2;3;2;2;2;4;4;4;4;3;2;3,5;2,8;2,4;1,5;6,3;1,99936339707094;-2,08769874160752
"291";1299;"Männlich";3;3;2;2;3;1;2;3;3;3;2;2;2;2;3;2;3;2;3;2;3;2;4;4;3;3;5;3;2;3;1;1;2;5;4;3;3;3;4;3;3;3;2;2;1;2,4;2,5;3,6;1,25;4,9;0,660708442051689;-0,170124890945877
"292";1301;"Männlich";3;3;3;2;2;2;2;2;2;2;3;2;2;2;3;2;2;3;3;2;4;2;5;4;2;3;5;3;2;4;1;1;1;4;4;4;3;3;4;2;3;2;2;2;2;2,1;2,3;4;1,25;4,4;0,182617386687673;0,469066392608003
"293";1302;"Weiblich";2;2;4;1;2;1;3;1;1;1;3;2;1;1;3;3;1;1;3;2;4;2;4;4;2;3;5;1;1;4;1;1;1;5;4;4;3;5;5;1;2;2;2;2;1;1,8;1,3;3,8;1;3,1;-1,06041935725877;0,149470750831063
"294";1303;"Weiblich";3;2;3;3;2;2;3;3;1;2;2;2;2;2;3;3;2;2;3;3;3;3;4;4;3;4;3;4;2;3;3;2;1;5;3;3;2;2;4;2;2;3;2;2;1;2,5;2;3,3;1,75;4,5;0,278235597760476;-0,649518353611287
"295";1304;"Weiblich";2;2;4;2;2;2;4;1;2;2;3;2;2;2;3;2;2;1;3;2;4;3;5;5;1;2;5;4;1;4;1;1;1;4;3;5;4;2;5;1;1;2;2;2;2;1,7;1,9;4,4;1,25;3,6;-0,582328301894754;1,10825767616188
"296";1305;"Männlich";2;2;3;1;2;2;4;1;1;2;1;1;2;1;3;1;2;2;4;1;4;1;4;4;1;1;5;1;1;5;3;1;3;3;5;5;5;5;5;2;1;4;2;1;3;1,5;1,8;4,3;2,5;3,3;-0,869182935113164;0,948459855273412
"297";1306;"Weiblich";3;2;3;2;3;2;4;1;2;1;2;1;3;1;3;1;2;1;3;2;3;3;5;4;1;3;5;1;1;4;1;1;1;5;3;5;3;5;5;2;1;3;2;2;1;1,7;2;3,8;1;3,7;-0,48671009082195;0,149470750831063
"298";1307;"Männlich";2;3;3;4;3;3;2;2;3;3;2;2;3;3;2;3;3;3;1;2;2;4;2;4;3;3;3;2;3;3;3;4;5;3;2;3;3;4;3;2;3;3;3;4;3;2,8;2,9;2,7;3,75;5,7;1,42565413063411;-1,60830527894211
"299";1308;"Weiblich";2;2;3;2;2;1;3;2;1;2;3;2;1;1;4;1;1;1;3;2;4;4;4;5;2;3;4;2;2;4;2;2;1;3;2;4;3;4;4;2;2;2;1;2;3;1,8;1,4;3,6;2;3,2;-0,964801146185967;-0,170124890945877
"300";1309;"Weiblich";3;3;4;1;2;2;4;2;2;2;4;1;1;1;4;1;1;2;4;2;5;1;4;4;1;3;5;5;1;5;1;1;1;5;5;5;3;1;5;1;1;1;1;1;1;1,2;1,9;4,6;1;3,1;-1,06041935725877;1,42785331793882
"301";1310;"Männlich";2;2;3;1;2;2;3;1;2;2;2;1;2;2;3;1;2;2;3;1;4;4;4;3;3;4;3;2;2;4;2;1;2;3;2;3;2;4;4;2;2;3;2;2;3;1,6;2;3,1;2;3,6;-0,582328301894754;-0,969113995388227
"302";1311;"Weiblich";2;3;3;3;2;4;1;3;2;2;2;2;2;2;3;1;3;2;3;2;4;2;5;4;2;2;4;5;2;4;1;3;4;3;4;4;4;1;4;2;4;3;2;2;3;2,4;2,4;4,2;2,75;4,8;0,565090230978886;0,788662034384943
"303";1312;"Weiblich";2;2;4;2;2;2;3;2;1;3;2;2;1;3;2;2;1;2;3;1;3;2;2;2;1;1;4;1;1;4;2;2;2;5;4;5;5;5;5;1;2;3;3;2;1;2;1,9;3,5;1,75;3,9;-0,295473668676344;-0,329922711834347
"304";2001;"Weiblich";2;2;2;3;2;2;3;3;2;2;2;1;2;1;3;2;2;2;3;2;4;2;4;4;2;3;4;3;2;4;1;1;2;4;4;4;3;3;4;3;2;3;2;2;2;2,3;1,9;3,8;1,5;4,2;-0,00861903545793479;0,149470750831063
"305";2002;"Männlich";2;2;3;2;3;3;3;1;2;2;2;1;3;1;2;1;2;2;3;1;4;1;4;5;1;1;5;1;1;5;1;1;1;1;5;5;5;5;5;2;2;3;3;2;5;1,8;2,2;4,4;2;4;-0,199855457603541;1,10825767616188
"306";2003;"Männlich";2;2;4;1;1;2;3;1;2;2;3;1;1;1;3;1;1;2;3;1;5;3;5;4;3;3;3;5;1;4;2;1;3;4;3;3;3;1;5;1;2;2;2;2;2;1,4;1,6;4;2;3;-1,15603756833157;0,469066392608003
"307";2004;"Männlich";3;3;1;1;3;1;1;3;3;1;1;2;3;4;1;1;3;1;2;1;1;1;5;3;1;1;5;1;1;4;1;1;1;1;5;5;5;5;5;4;4;4;4;3;5;2,7;2,5;3,9;2;5,2;0,947563075270099;0,309268571719533
"308";2005;"Weiblich";2;2;3;2;2;2;3;1;2;2;2;1;2;1;3;2;2;2;3;2;4;3;5;5;1;3;5;5;2;4;1;1;1;4;3;5;3;1;4;2;2;3;2;2;2;1,9;1,9;4,3;1,25;3,8;-0,391091879749148;0,948459855273412
"309";2006;"Männlich";1;1;3;1;1;2;4;1;1;1;4;1;2;1;4;1;1;1;4;1;4;1;4;4;1;1;4;1;1;5;1;1;1;5;5;5;5;5;5;2;1;1;1;1;1;1,1;1,2;4,2;1;2,3;-1,8253650458412;0,788662034384943
"310";2007;"Männlich";2;3;3;2;3;3;2;3;3;4;2;2;1;4;2;2;3;4;2;2;3;4;5;5;1;3;5;1;1;3;1;NA;1;5;2;5;3;5;5;2;3;3;3;3;1;2,5;3;3,7;1;5,5;1,23441770848851;-0,0103270700574068
"311";2008;"Männlich";2;2;3;1;2;1;3;1;2;1;3;1;1;1;3;1;1;1;2;2;4;1;3;5;1;1;5;3;1;4;1;2;2;4;5;5;5;3;5;2;2;2;2;3;2;1,7;1,4;4,4;1,75;3,1;-1,06041935725877;1,10825767616188
"312";2009;"Weiblich";2;2;4;1;1;2;2;1;1;3;3;1;1;1;4;1;1;2;3;2;5;1;5;4;1;1;4;1;1;5;1;1;1;5;5;5;5;5;5;1;3;2;1;2;1;1,5;1,6;4,4;1;3,1;-1,06041935725877;1,10825767616188
"313";2010;"Männlich";3;4;2;2;3;2;2;2;2;4;1;2;2;3;3;1;2;3;3;2;4;1;4;5;2;1;3;2;1;3;1;1;2;4;5;4;5;4;5;3;3;4;2;2;2;2,3;2,8;4;1,5;5,1;0,851944864197295;0,469066392608003
"314";2011;"Männlich";1;2;3;1;1;1;3;3;2;2;3;1;1;1;3;2;1;1;4;1;4;2;4;4;2;2;4;4;2;4;2;2;4;4;4;4;4;2;4;2;2;2;2;1;2;1,7;1,3;4;2,5;3;-1,15603756833157;0,469066392608003
"315";2012;"Männlich";2;3;3;2;2;1;4;1;1;2;2;1;2;1;3;1;1;2;2;2;4;4;4;5;1;1;4;2;1;5;1;1;1;4;2;5;5;4;5;2;1;3;2;3;2;1,8;1,7;4,1;1,25;3,5;-0,677946512967557;0,628864213496472
"316";2013;"Männlich";2;3;3;2;2;3;3;2;3;3;2;2;1;2;3;2;2;2;3;2;3;3;3;4;3;3;3;3;2;3;1;1;1;5;3;3;3;3;4;2;2;3;2;2;1;2,1;2,3;3,2;1;4,4;0,182617386687673;-0,809316174499757
"317";2014;"Männlich";3;2;4;1;1;1;4;2;1;1;2;NA;1;1;1;1;1;1;1;1;5;2;5;5;1;1;3;2;2;3;1;1;2;3;4;5;5;4;4;1;1;3;4;4;3;2;1,3;4,1;1,75;3,3;-0,869182935113164;0,628864213496472
"318";2015;"Männlich";2;3;2;3;3;3;3;3;2;2;2;3;3;3;3;2;2;2;2;3;3;3;NA;4;4;2;3;2;3;4;4;3;4;4;3;2;4;4;3;3;2;3;2;3;2;2,7;2,5;3,11111111111111;3,25;5,2;0,947563075270099;-0,951358681956177
"319";2016;"";2;2;3;2;2;2;3;2;2;3;3;2;2;2;4;1;2;2;3;2;4;3;3;2;2;3;3;3;2;2;1;1;1;5;3;4;3;3;4;2;2;2;1;2;1;1,8;2,1;3,1;1;3,9;-0,295473668676344;-0,969113995388227
"320";2017;"Weiblich";1;1;3;1;1;1;4;1;1;2;2;1;1;1;3;1;1;2;2;1;5;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;2;1;3;2;3;1;1,6;1,2;4,6;1;2,8;-1,34727399047718;1,42785331793882
"321";2018;"Weiblich";2;3;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;NA;2;3;3;3;3;3;3;3;3;3;3;1;1;3;1;3;3;3;3;3;3;3;3;3;NA;5;2,55555555555556;2,3;3;2,5;4,85555555555556;0,618211459352669;-1,1289118162767
"322";2019;"Weiblich";3;3;4;1;2;2;4;2;3;3;2;2;2;1;3;2;3;2;3;1;4;1;4;4;1;1;4;1;1;4;1;2;3;2;5;5;5;5;5;1;1;3;2;2;4;1,7;2,4;4,1;2,5;4,1;-0,104237246530738;0,628864213496472
"323";2020;"Männlich";3;2;2;2;3;3;3;2;2;2;3;3;2;2;2;2;3;3;2;3;3;4;2;2;3;4;3;3;2;2;2;3;4;2;2;3;2;3;4;3;2;2;3;3;4;2,5;2,5;2,6;3,25;5;0,756326653124492;-1,76810309983058
"324";2021;"Weiblich";3;3;2;2;3;3;2;3;2;4;2;3;3;3;2;3;3;4;2;3;3;4;3;3;3;4;3;3;4;2;3;2;3;3;2;3;2;3;2;3;3;3;3;3;3;2,9;3,1;2,6;2,75;6;1,71250876385253;-1,76810309983058
"325";2022;"Weiblich";2;3;2;2;3;2;2;2;1;3;2;2;2;1;2;1;2;2;2;2;3;4;4;3;3;2;3;4;3;3;1;1;1;5;2;3;4;2;3;3;3;3;3;3;1;2,4;2,1;3,2;1;4,5;0,278235597760476;-0,809316174499757
"326";2023;"Männlich";2;2;4;1;2;3;4;4;2;1;3;2;3;1;4;3;2;2;3;1;4;2;5;4;2;3;5;4;5;4;3;2;3;4;4;4;3;2;1;1;1;2;1;2;2;1,8;2;3,8;2,5;3,8;-0,391091879749148;0,149470750831063
"327";2024;"Männlich";3;2;4;1;4;3;4;2;1;3;4;1;2;1;4;1;1;2;4;1;5;4;5;4;5;4;5;4;5;4;4;4;5;4;2;1;2;2;1;1;1;1;1;1;2;1,1;2,2;3,3;3,75;3,3;-0,869182935113164;-0,649518353611287
"328";2026;"Weiblich";2;2;3;1;1;2;3;2;1;2;2;1;1;1;3;1;1;2;3;2;4;1;4;4;1;1;5;1;1;4;1;1;1;5;5;5;5;5;5;2;2;3;2;2;1;1,8;1,5;4,2;1;3,3;-0,869182935113164;0,788662034384943
"329";2027;"Männlich";1;1;4;1;1;1;1;1;1;2;1;1;1;1;4;1;1;1;4;1;5;1;5;5;1;1;3;5;1;5;1;3;4;4;5;5;5;1;5;1;4;4;1;1;2;1,6;1,1;4,8;2,5;2,7;-1,44289220154998;1,74744895971576
"330";2028;"";2;2;3;1;2;2;3;2;1;2;3;2;3;3;3;1;1;3;3;2;3;2;3;4;3;1;4;2;2;3;2;1;3;5;4;3;5;4;4;2;2;2;2;2;1;1,8;2,1;3,5;1,75;3,9;-0,295473668676344;-0,329922711834347
"331";2029;"Weiblich";2;2;3;1;2;2;3;2;2;2;3;1;1;1;3;1;1;2;3;2;4;1;4;4;2;1;5;1;1;4;1;1;3;5;5;4;5;5;5;2;2;2;2;2;1;1,7;1,7;4,1;1,5;3,4;-0,773564724040361;0,628864213496472
"332";2030;"Männlich";2;2;3;2;4;2;2;3;2;2;2;2;4;2;3;3;2;3;2;2;4;2;4;3;1;2;4;3;1;4;3;2;5;4;4;5;4;3;5;2;3;3;2;3;2;2,5;2,5;4;3;5;0,756326653124492;0,469066392608003
"333";2031;"Weiblich";2;2;3;2;3;3;4;2;2;2;3;2;3;2;4;1;2;3;3;1;4;3;4;3;2;2;4;3;2;3;1;1;1;5;3;4;4;3;4;2;1;2;1;2;1;1,6;2,4;3,6;1;4;-0,199855457603541;-0,170124890945877
"334";2032;"Männlich";2;1;3;1;2;1;3;1;2;2;3;1;1;1;4;2;2;1;3;2;4;2;5;5;2;1;5;2;2;5;1;1;1;4;4;4;5;4;4;2;2;2;1;2;2;1,6;1,5;4,3;1,25;3,1;-1,06041935725877;0,948459855273412
"335";2034;"Weiblich";3;3;3;2;2;3;3;3;2;3;3;3;2;3;3;3;3;2;2;2;3;4;4;5;4;4;3;4;4;4;3;4;3;3;2;2;2;2;2;2;2;2;2;3;3;2,4;2,6;3,1;3,25;5;0,756326653124492;-0,969113995388227
"336";2035;"Männlich";2;3;2;1;3;3;3;3;3;3;2;1;3;3;2;1;1;3;2;1;3;2;3;3;3;2;4;5;1;4;1;1;1;5;4;3;4;1;5;3;2;3;3;3;1;2,1;2,7;3,8;1;4,8;0,565090230978886;0,149470750831063
