"";"full_id";"gender";"stadi1";"stadi5";"stadi9";"stadi13";"stadi17";"aqf1";"aqf2";"aqf3";"aqf4";"aqf5";"aqf6";"aqf7";"aqf8";"apq26";"apq28";"apq35";"apq40";"apq40.r";"emotionality";"hostility";"punishment";"emotionality_z";"hostility_z"
"412";2124;"Männlich";3;3;2;3;2;2;3;2;2;2;3;3;2;3;2;3;3;3;"2.6";"2.375";"2.75";0,77337458744031;0,347692723250195
"413";2125;"Weiblich";2;2;3;1;2;1;2;2;1;3;2;2;1;1;1;1;5;1;"2";"1.75";"1";-0,239447143904715;-0,638167580251481
"414";2126;"Weiblich";2;1;2;1;1;2;1;1;1;1;2;1;2;1;1;1;5;1;"1.4";"1.375";"1";-1,25226887524974;-1,22968376235249
"415";2129;"Männlich";2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;5;1;"1.2";"2";"1.25";-1,58987611903142;-0,24382345885081
"416";2130;"Weiblich";1;2;1;1;1;1;2;2;1;3;2;3;1;1;3;1;3;3;"1.2";"1.875";"2";-1,58987611903142;-0,440995519551146
"417";2131;"Männlich";2;1;2;1;1;1;4;1;2;2;1;2;1;1;1;1;3;3;"1.4";"1.75";"1.5";-1,25226887524974;-0,638167580251481
"418";2132;"Weiblich";4;3;1;2;2;2;4;2;4;2;3;3;2;3;3;5;1;5;"2.4";"2.75";"4";0,435767343658635;0,9392089053512
"419";2133;"Männlich";1;2;2;1;1;2;3;2;1;1;1;2;3;4;1;3;1;5;"1.4";"1.875";"3.25";-1,25226887524974;-0,440995519551146
"420";2134;"Weiblich";2;2;1;1;3;1;2;1;1;2;1;2;2;2;2;1;5;1;"1.8";"1.5";"1.5";-0,57705438768639;-1,03251170165215
"421";2135;"Weiblich";3;3;3;3;4;1;2;2;3;2;3;2;1;1;1;1;5;1;"3.2";"2";"1";1,78619631878534;-0,24382345885081
"422";2136;"Weiblich";3;2;3;2;4;2;3;3;2;3;3;4;2;1;1;2;5;1;"2.8";"2.75";"1.25";1,11098183122199;0,9392089053512
"423";2137;"Männlich";2;2;1;2;2;2;3;2;1;1;2;1;1;1;1;1;4;2;"1.8";"1.625";"1.25";-0,57705438768639;-0,835339640951816
"424";2138;"Weiblich";3;4;1;4;2;2;4;4;4;4;4;4;4;1;1;1;4;2;"2.8";"3.75";"1.25";1,11098183122199;2,51658539095388
"425";2139;"Männlich";1;4;2;2;3;4;4;4;4;4;4;3;4;4;3;5;4;2;"2.4";"3.875";"3.5";0,435767343658635;2,71375745165422
"426";2140;"Weiblich";2;2;1;2;2;1;1;1;1;2;2;2;1;2;1;3;4;2;"1.8";"1.375";"2";-0,57705438768639;-1,22968376235249
"427";2141;"Männlich";2;2;1;1;3;1;2;3;1;2;1;3;1;1;1;3;5;1;"1.8";"1.75";"1.5";-0,57705438768639;-0,638167580251481
"428";2142;"Weiblich";2;2;4;4;1;4;4;4;4;4;4;4;1;1;1;1;5;1;"2.6";"3.625";"1";0,77337458744031;2,31941333025355
"429";2143;"Weiblich";2;3;2;3;3;2;2;1;2;3;3;2;1;2;4;2;4;2;"2.6";"2";"2.5";0,77337458744031;-0,24382345885081
"430";2144;"Weiblich";2;1;2;2;1;1;3;3;1;2;1;1;1;1;1;1;4;2;"1.6";"1.625";"1.25";-0,914661631468065;-0,835339640951816
"431";2145;"Männlich";3;2;1;2;2;2;3;3;2;3;2;2;2;1;2;1;4;2;"2";"2.375";"1.5";-0,239447143904715;0,347692723250195
"432";2146;"Männlich";2;2;1;2;2;2;3;2;3;3;4;3;4;2;1;3;5;1;"1.8";"3";"1.75";-0,57705438768639;1,33355302675187
"433";2147;"Weiblich";2;2;2;1;2;1;1;1;1;3;1;2;1;1;1;1;4;2;"1.8";"1.375";"1.25";-0,57705438768639;-1,22968376235249
"434";2148;"Männlich";4;3;3;2;3;4;3;4;2;3;2;3;4;3;3;3;3;3;"3";"3.125";"3";1,44858907500366;1,53072508745221
"435";2149;"Männlich";2;2;1;2;1;1;2;1;1;2;2;2;1;2;1;1;5;1;"1.6";"1.5";"1.25";-0,914661631468065;-1,03251170165215
"436";2150;"Weiblich";2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;3;3;"2";"1.5";"1.5";-0,239447143904715;-1,03251170165215
"437";2151;"Weiblich";2;2;2;2;3;2;2;2;3;3;2;3;2;3;2;3;4;2;"2.2";"2.375";"2.5";0,0981600998769604;0,347692723250195
"438";2152;"Männlich";2;2;1;2;2;1;3;3;2;3;4;2;4;1;1;1;5;1;"1.8";"2.75";"1";-0,57705438768639;0,9392089053512
"439";2153;"Weiblich";2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;5;1;"1.8";"1";"1";-0,57705438768639;-1,82119994445349
"440";2154;"Weiblich";3;2;2;1;1;1;2;4;1;4;1;4;1;3;3;3;3;3;"1.8";"2.25";"3";-0,57705438768639;0,15052066254986
"441";2155;"Männlich";2;1;1;1;1;1;2;1;1;3;1;3;2;1;1;1;1;5;"1.2";"1.75";"2";-1,58987611903142;-0,638167580251481
"442";2156;"Männlich";2;3;3;4;2;2;1;1;1;3;2;3;1;1;3;1;4;2;"2.8";"1.75";"1.75";1,11098183122199;-0,638167580251481
"443";2157;"Männlich";2;3;3;2;2;2;3;3;3;2;3;3;3;1;3;2;4;2;"2.4";"2.75";"2";0,435767343658635;0,9392089053512
"444";2158;"Weiblich";1;2;2;2;2;1;3;1;1;2;3;2;2;1;2;1;3;3;"1.8";"1.875";"1.75";-0,57705438768639;-0,440995519551146
"445";2159;"Weiblich";2;2;2;2;2;4;4;3;3;4;3;3;2;1;1;1;5;1;"2";"3.25";"1";-0,239447143904715;1,72789714815254
"446";2160;"Männlich";2;1;2;2;1;1;1;1;1;2;1;1;1;5;1;1;3;3;"1.6";"1.125";"2.5";-0,914661631468065;-1,62402788375316
"447";2162;"Männlich";1;2;1;1;1;1;1;1;1;4;2;2;2;4;1;3;5;1;"1.2";"1.75";"2.25";-1,58987611903142;-0,638167580251481
"448";2163;"Weiblich";3;3;2;2;3;4;2;1;4;1;4;3;2;1;1;1;5;1;"2.6";"2.625";"1";0,77337458744031;0,742036844650865
"449";2164;"Weiblich";2;2;2;3;3;3;1;2;3;1;1;1;1;3;5;3;3;3;"2.4";"1.625";"3.5";0,435767343658635;-0,835339640951816
"450";2165;"Männlich";1;2;2;2;1;1;1;1;1;1;2;1;2;1;1;1;5;1;"1.6";"1.25";"1";-0,914661631468065;-1,42685582305282
"451";2167;"Weiblich";3;3;2;2;1;3;2;2;3;2;3;2;2;1;1;1;5;1;"2.2";"2.375";"1";0,0981600998769604;0,347692723250195
"452";2169;"Männlich";4;4;3;4;4;4;3;2;3;4;3;3;3;3;4;2;4;2;"3.8";"3.125";"2.75";2,79901805013036;1,53072508745221
"453";2171;"Männlich";2;3;2;2;2;1;2;2;2;3;3;2;3;1;1;1;4;2;"2.2";"2.25";"1.25";0,0981600998769604;0,15052066254986
"454";2172;"Weiblich";3;3;3;3;3;2;2;1;2;3;3;2;2;3;3;3;4;2;"3";"2.125";"2.75";1,44858907500366;-0,0466513981504753
"455";2173;"Weiblich";3;2;3;2;2;2;2;1;1;1;2;2;2;1;1;1;5;1;"2.4";"1.625";"1";0,435767343658635;-0,835339640951816
"456";2174;"Weiblich";3;2;2;2;3;1;1;1;2;3;2;2;1;1;1;2;5;1;"2.4";"1.625";"1.25";0,435767343658635;-0,835339640951816
"457";2175;"Weiblich";1;1;2;1;1;1;2;2;1;3;1;2;1;1;1;1;5;1;"1.2";"1.625";"1";-1,58987611903142;-0,835339640951816
"458";2176;"Weiblich";3;2;2;2;2;4;3;3;3;4;3;3;3;2;2;5;5;1;"2.2";"3.25";"2.5";0,0981600998769604;1,72789714815254
"459";2178;"Männlich";2;2;4;3;3;2;2;3;3;2;2;2;2;2;1;5;1;5;"2.8";"2.25";"3.25";1,11098183122199;0,15052066254986
"460";2179;"Weiblich";1;2;3;1;2;3;4;4;1;4;4;4;4;1;1;1;4;2;"1.8";"3.5";"1.25";-0,57705438768639;2,12224126955321
"461";2180;"Männlich";2;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;4;2;"1.2";"1.25";"1.25";-1,58987611903142;-1,42685582305282
"462";2181;"Männlich";3;3;2;2;2;2;3;3;2;2;2;3;2;4;3;4;3;3;"2.4";"2.375";"3.5";0,435767343658635;0,347692723250195
"463";2182;"Weiblich";1;1;1;1;4;1;3;3;1;4;4;1;1;1;1;1;5;1;"1.6";"2.25";"1";-0,914661631468065;0,15052066254986
"464";2183;"Männlich";2;2;2;2;1;1;2;3;2;2;3;4;3;3;3;5;5;1;"1.8";"2.5";"3";-0,57705438768639;0,54486478395053
"465";2184;"Männlich";1;1;2;1;2;2;2;2;1;3;1;3;3;1;1;1;4;2;"1.4";"2.125";"1.25";-1,25226887524974;-0,0466513981504753
"466";2185;"Männlich";1;2;2;2;1;2;1;4;2;3;2;1;1;3;3;3;4;2;"1.6";"2";"2.75";-0,914661631468065;-0,24382345885081
"467";2186;"Männlich";1;2;1;1;2;1;1;1;1;2;1;3;1;1;1;1;5;1;"1.4";"1.375";"1";-1,25226887524974;-1,22968376235249
"468";2187;"Männlich";2;2;1;1;1;2;2;2;1;2;2;2;1;1;3;1;5;1;"1.4";"1.75";"1.5";-1,25226887524974;-0,638167580251481
"469";2189;"Weiblich";2;2;2;2;2;2;2;1;1;4;3;3;2;1;1;1;4;2;"2";"2.25";"1.25";-0,239447143904715;0,15052066254986
"470";2190;"Weiblich";2;3;2;2;2;4;3;4;3;3;3;3;3;1;2;3;5;1;"2.2";"3.25";"1.75";0,0981600998769604;1,72789714815254
"471";2191;"Weiblich";3;3;3;2;3;2;3;3;2;2;2;2;2;2;1;4;2;4;"2.8";"2.25";"2.75";1,11098183122199;0,15052066254986
"472";2192;"Männlich";1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;4;2;"1.8";"1";"1.5";-0,57705438768639;-1,82119994445349
"473";2193;"Weiblich";3;2;3;1;2;3;4;4;3;2;3;4;3;3;3;2;3;3;"2.2";"3.25";"2.75";0,0981600998769604;1,72789714815254
"474";2194;"Weiblich";2;2;1;2;1;3;3;2;2;3;2;2;3;1;1;1;4;2;"1.6";"2.5";"1.25";-0,914661631468065;0,54486478395053
"475";2195;"Männlich";2;1;2;1;1;2;2;2;2;3;2;3;2;2;3;3;3;3;"1.4";"2.25";"2.75";-1,25226887524974;0,15052066254986
"476";2197;"Weiblich";4;4;2;2;3;1;2;1;2;3;3;3;3;2;1;1;5;1;"3";"2.25";"1.25";1,44858907500366;0,15052066254986
"477";2198;"Weiblich";2;2;2;2;3;2;2;3;3;3;3;3;4;3;3;3;4;2;"2.2";"2.875";"2.75";0,0981600998769604;1,13638096605154
"478";2199;"Männlich";3;2;1;3;2;2;4;2;1;3;3;4;2;4;2;4;2;4;"2.2";"2.625";"3.5";0,0981600998769604;0,742036844650865
"479";2200;"Weiblich";2;2;2;3;2;1;2;2;2;3;1;2;1;1;1;1;4;2;"2.2";"1.75";"1.25";0,0981600998769604;-0,638167580251481
"480";2201;"Weiblich";2;1;1;1;1;1;2;2;1;3;1;3;1;2;1;1;5;1;"1.2";"1.75";"1.25";-1,58987611903142;-0,638167580251481
"481";2202;"Männlich";3;2;2;2;3;1;2;2;1;3;2;2;2;1;1;1;3;3;"2.4";"1.875";"1.5";0,435767343658635;-0,440995519551146
"482";2203;"Weiblich";2;3;1;3;3;1;2;2;1;2;3;3;1;1;1;1;4;2;"2.4";"1.875";"1.25";0,435767343658635;-0,440995519551146
"483";2204;"Weiblich";2;1;2;2;2;2;3;2;1;4;2;3;2;1;1;1;NA;NA;"1.8";"2.375";"1";-0,57705438768639;0,347692723250195
"484";2205;"Männlich";2;2;1;1;1;1;4;2;1;2;1;3;1;1;2;1;3;3;"1.4";"1.875";"1.75";-1,25226887524974;-0,440995519551146
"485";2206;"Weiblich";3;3;3;3;3;1;4;1;2;4;1;4;1;1;1;4;5;1;"3";"2.25";"1.75";1,44858907500366;0,15052066254986
"486";2207;"Männlich";2;2;1;1;2;1;1;1;1;1;1;1;1;2;2;2;4;2;"1.6";"1";"2";-0,914661631468065;-1,82119994445349
"487";2208;"Männlich";2;2;2;2;1;2;3;1;2;3;2;3;3;3;1;3;5;1;"1.8";"2.375";"2";-0,57705438768639;0,347692723250195
"488";2209;"Weiblich";2;2;4;2;1;2;1;1;1;3;4;4;2;1;1;3;5;1;"2.2";"2.25";"1.5";0,0981600998769604;0,15052066254986
"489";2210;"Weiblich";3;2;3;3;2;1;2;1;2;3;2;3;1;1;1;2;5;1;"2.6";"1.875";"1.25";0,77337458744031;-0,440995519551146
"490";2211;"Weiblich";3;3;3;3;3;2;2;2;2;3;3;3;3;1;1;1;4;2;"3";"2.5";"1.25";1,44858907500366;0,54486478395053
"491";2212;"Weiblich";2;2;2;2;1;2;2;1;2;4;1;4;1;1;1;1;5;1;"1.8";"2.125";"1";-0,57705438768639;-0,0466513981504753
"492";2213;"Männlich";2;2;2;2;1;1;1;1;1;1;1;3;1;1;1;1;4;2;"1.8";"1.25";"1.25";-0,57705438768639;-1,42685582305282
"493";2214;"Männlich";4;4;4;3;4;4;1;3;4;4;4;4;4;5;5;4;5;1;"3.8";"3.5";"3.75";2,79901805013036;2,12224126955321
"494";2215;"Weiblich";3;2;3;3;NA;3;3;2;2;3;3;3;3;NA;NA;NA;NA;NA;"2.75";"2.75";NA;1,02658002027657;0,9392089053512
"495";2216;"Männlich";3;2;1;1;2;2;3;2;3;2;3;2;3;3;2;4;2;4;"1.8";"2.5";"3.25";-0,57705438768639;0,54486478395053
"496";2217;"Männlich";4;4;4;3;3;4;4;4;4;3;4;2;4;5;5;3;5;1;"3.6";"3.625";"3.5";2,46141080634869;2,31941333025355
"497";2218;"Weiblich";3;4;3;3;2;3;3;1;1;4;3;3;3;5;5;5;4;2;"3";"2.625";"4.25";1,44858907500366;0,742036844650865
"498";2219;"Weiblich";2;2;3;2;2;3;2;3;4;3;3;3;2;3;4;4;5;1;"2.2";"2.875";"3";0,0981600998769604;1,13638096605154
"499";2220;"Männlich";2;3;3;2;1;2;3;3;3;2;3;3;2;3;2;3;3;3;"2.2";"2.625";"2.75";0,0981600998769604;0,742036844650865
"500";2221;"Männlich";2;2;3;3;2;3;4;3;4;3;4;3;4;2;3;4;3;3;"2.4";"3.5";"3";0,435767343658635;2,12224126955321
"501";2222;"Männlich";2;2;2;1;2;2;1;2;2;1;2;3;2;3;3;3;3;3;"1.8";"1.875";"3";-0,57705438768639;-0,440995519551146
"502";2223;"Weiblich";1;2;2;2;1;2;2;3;2;2;2;1;2;1;2;1;5;1;"1.6";"2";"1.25";-0,914661631468065;-0,24382345885081
"503";2224;"Männlich";1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;4;2;"1.2";"1.125";"1.25";-1,58987611903142;-1,62402788375316
"504";2225;"Weiblich";2;2;2;2;1;2;4;3;1;1;2;1;1;1;2;1;5;1;"1.8";"1.875";"1.25";-0,57705438768639;-0,440995519551146
"505";2226;"Weiblich";3;3;3;4;4;2;3;3;3;3;4;3;1;1;1;1;5;1;"3.4";"2.75";"1";2,12380356256701;0,9392089053512
"506";2227;"Weiblich";3;3;2;2;2;1;1;2;1;3;1;3;1;1;1;1;3;3;"2.4";"1.625";"1.5";0,435767343658635;-0,835339640951816
"507";2230;"Weiblich";4;3;2;2;3;2;2;1;3;2;3;3;1;1;1;1;5;1;"2.8";"2.125";"1";1,11098183122199;-0,0466513981504753
"508";2231;"Weiblich";2;2;2;2;2;3;2;2;2;3;3;2;1;1;2;2;3;3;"2";"2.25";"2";-0,239447143904715;0,15052066254986
"509";2232;"Männlich";2;2;1;1;1;1;2;1;1;3;2;1;1;2;1;3;5;1;"1.4";"1.5";"1.75";-1,25226887524974;-1,03251170165215
"510";2233;"Männlich";3;2;2;2;2;1;3;4;4;4;4;3;3;4;3;3;2;4;"2.2";"3.25";"3.5";0,0981600998769604;1,72789714815254
"511";2234;"Männlich";2;2;1;3;1;3;2;3;2;1;3;2;1;1;1;1;5;1;"1.8";"2.125";"1";-0,57705438768639;-0,0466513981504753
"512";2235;"Männlich";1;4;1;3;1;1;2;4;3;4;3;2;2;5;4;2;3;3;"2";"2.625";"3.5";-0,239447143904715;0,742036844650865
"513";2236;"Männlich";4;4;3;4;3;2;4;3;3;2;2;3;3;4;3;4;4;2;"3.6";"2.75";"3.25";2,46141080634869;0,9392089053512
"514";2237;"Weiblich";3;3;3;3;3;2;2;3;4;4;4;3;1;1;1;1;4;2;"3";"2.875";"1.25";1,44858907500366;1,13638096605154
"515";2238;"Weiblich";3;3;2;3;4;3;2;2;2;4;3;3;4;1;1;1;5;1;"3";"2.875";"1";1,44858907500366;1,13638096605154
"516";2239;"Männlich";2;3;1;4;3;2;3;1;2;1;3;2;2;3;4;3;1;5;"2.6";"2";"3.75";0,77337458744031;-0,24382345885081
"517";2240;"Weiblich";3;3;NA;3;3;3;3;3;2;3;4;4;3;4;5;3;4;2;"3";"3.125";"3.5";1,44858907500366;1,53072508745221
"518";2241;"Weiblich";2;2;1;1;1;2;3;2;1;2;2;2;2;1;1;1;3;3;"1.4";"2";"1.5";-1,25226887524974;-0,24382345885081
"519";2242;"Männlich";2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;3;4;2;"2";"1.625";"2";-0,239447143904715;-0,835339640951816
"520";2244;"Weiblich";2;1;1;1;1;1;4;3;1;4;3;3;2;1;2;1;1;5;"1.2";"2.625";"2.25";-1,58987611903142;0,742036844650865
"521";2245;"Weiblich";3;3;3;3;4;3;2;4;2;3;1;2;3;2;3;4;3;3;"3.2";"2.5";"3";1,78619631878534;0,54486478395053
"522";2246;"Weiblich";3;3;2;2;2;1;3;3;1;1;1;1;1;1;1;1;5;1;"2.4";"1.5";"1";0,435767343658635;-1,03251170165215
"523";2247;"Weiblich";2;1;3;2;2;1;2;2;1;4;2;4;2;1;1;3;3;3;"2";"2.25";"2";-0,239447143904715;0,15052066254986
"524";2248;"Weiblich";2;3;3;2;2;2;3;2;2;2;2;2;2;1;1;1;5;1;"2.4";"2.125";"1";0,435767343658635;-0,0466513981504753
"525";2249;"Weiblich";3;4;2;4;3;1;4;3;2;3;2;3;2;2;3;2;5;1;"3.2";"2.5";"2";1,78619631878534;0,54486478395053
"526";2250;"Männlich";2;2;2;1;1;1;3;2;1;3;1;3;3;1;2;4;3;3;"1.6";"2.125";"2.5";-0,914661631468065;-0,0466513981504753
"527";2251;"Weiblich";3;4;3;1;3;4;4;3;3;1;3;2;2;1;1;1;5;1;"2.8";"2.75";"1";1,11098183122199;0,9392089053512
"528";2252;"Weiblich";2;2;1;2;2;3;2;2;2;3;2;3;1;1;1;1;5;1;"1.8";"2.25";"1";-0,57705438768639;0,15052066254986
"529";2254;"Weiblich";3;3;2;3;2;1;4;4;2;3;1;3;1;1;1;1;4;2;"2.6";"2.375";"1.25";0,77337458744031;0,347692723250195
"530";2255;"Weiblich";2;4;2;4;2;4;4;1;1;1;1;1;1;1;1;1;5;1;"2.8";"1.75";"1";1,11098183122199;-0,638167580251481
"531";2256;"Männlich";2;1;1;1;1;2;3;3;2;4;3;4;3;3;2;3;2;4;"1.2";"3";"3";-1,58987611903142;1,33355302675187
"532";2258;"Weiblich";2;1;1;1;1;1;1;1;2;3;2;2;1;1;1;1;5;1;"1.2";"1.625";"1";-1,58987611903142;-0,835339640951816
"533";2259;"Weiblich";2;2;2;3;2;1;2;1;1;2;3;3;1;1;1;1;5;1;"2.2";"1.75";"1";0,0981600998769604;-0,638167580251481
"534";2260;"Männlich";2;1;1;2;1;2;3;1;2;1;1;2;1;1;2;2;4;2;"1.4";"1.625";"1.75";-1,25226887524974;-0,835339640951816
"535";2261;"Weiblich";2;2;3;1;2;1;3;2;2;1;4;2;2;1;1;3;5;1;"2";"2.125";"1.5";-0,239447143904715;-0,0466513981504753
"536";2262;"Weiblich";3;3;1;2;1;1;4;4;2;2;2;2;1;1;1;1;1;5;"2";"2.25";"2";-0,239447143904715;0,15052066254986
"537";2263;"Weiblich";3;2;1;1;2;3;3;1;1;1;3;3;3;1;1;1;5;1;"1.8";"2.25";"1";-0,57705438768639;0,15052066254986
"538";2266;"Weiblich";2;2;3;2;2;3;2;2;3;2;2;3;3;1;1;2;5;1;"2.2";"2.5";"1.25";0,0981600998769604;0,54486478395053
"539";2267;"Männlich";2;2;3;2;2;2;2;2;2;2;1;1;2;3;3;3;3;3;"2.2";"1.75";"3";0,0981600998769604;-0,638167580251481
"540";2268;"Weiblich";1;2;1;2;1;1;1;3;1;2;2;1;2;1;1;1;5;1;"1.4";"1.625";"1";-1,25226887524974;-0,835339640951816
"541";2269;"Männlich";2;2;1;2;2;2;3;3;3;3;3;3;2;4;4;3;3;3;"1.8";"2.75";"3.5";-0,57705438768639;0,9392089053512
"542";2270;"Männlich";2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;4;"2";"2";"1.75";-0,239447143904715;-0,24382345885081
"543";2271;"Weiblich";2;3;2;1;2;2;3;2;2;2;2;2;2;1;1;1;5;1;"2";"2.125";"1";-0,239447143904715;-0,0466513981504753
"544";2272;"Männlich";2;4;2;4;1;2;4;3;2;3;4;4;1;3;3;4;3;3;"2.6";"2.875";"3.25";0,77337458744031;1,13638096605154
"545";2275;"Weiblich";2;2;2;3;1;2;2;1;1;1;1;2;1;1;1;1;5;1;"2";"1.375";"1";-0,239447143904715;-1,22968376235249
"546";2276;"Weiblich";4;4;4;3;4;1;3;1;1;3;4;4;1;1;1;1;5;1;"3.8";"2.25";"1";2,79901805013036;0,15052066254986
"547";2277;"Weiblich";3;3;3;3;3;3;3;2;3;3;3;3;2;2;1;2;5;1;"3";"2.75";"1.5";1,44858907500366;0,9392089053512
"548";2278;"Weiblich";3;3;1;2;3;1;4;3;3;4;4;4;3;1;1;1;5;1;"2.4";"3.25";"1";0,435767343658635;1,72789714815254
"549";2279;"Männlich";2;1;1;2;2;2;2;3;1;3;2;2;2;1;2;1;4;2;"1.6";"2.125";"1.5";-0,914661631468065;-0,0466513981504753
"550";2280;"Weiblich";3;4;1;4;2;3;3;1;1;4;4;4;4;1;3;3;5;1;"2.8";"3";"2";1,11098183122199;1,33355302675187
"551";2281;"Weiblich";3;3;3;4;2;1;3;3;2;3;3;3;2;2;1;1;5;1;"3";"2.5";"1.25";1,44858907500366;0,54486478395053
"552";2282;"Männlich";3;2;1;2;2;1;2;2;3;2;2;1;2;3;2;3;3;3;"2";"1.875";"2.75";-0,239447143904715;-0,440995519551146
"553";2283;"Männlich";3;2;2;2;2;1;3;2;1;2;2;2;1;1;1;1;5;1;"2.2";"1.75";"1";0,0981600998769604;-0,638167580251481
"554";2284;"Männlich";2;2;1;1;1;1;2;1;2;4;2;2;2;1;1;1;5;1;"1.4";"2";"1";-1,25226887524974;-0,24382345885081
"555";2285;"Weiblich";3;3;4;4;1;3;2;3;2;3;2;3;3;4;4;5;3;3;"3";"2.625";"4";1,44858907500366;0,742036844650865
"556";2286;"Männlich";1;2;1;2;2;3;3;3;2;3;3;3;3;1;4;4;3;3;"1.6";"2.875";"3";-0,914661631468065;1,13638096605154
"557";2287;"Weiblich";2;2;1;2;2;3;2;1;1;1;2;1;1;1;1;1;5;1;"1.8";"1.5";"1";-0,57705438768639;-1,03251170165215
"558";2288;"Weiblich";4;4;3;4;3;4;4;3;4;2;3;3;2;1;2;2;5;1;"3.6";"3.125";"1.5";2,46141080634869;1,53072508745221
"559";2289;"Männlich";2;2;2;2;2;2;2;4;3;2;3;2;2;2;1;2;1;5;"2";"2.5";"2.5";-0,239447143904715;0,54486478395053
"560";2290;"Männlich";2;2;2;2;1;1;1;1;1;3;1;3;1;1;1;1;5;1;"1.8";"1.5";"1";-0,57705438768639;-1,03251170165215
"561";2291;"Weiblich";2;3;2;2;2;1;1;1;1;2;1;1;1;1;1;1;5;1;"2.2";"1.125";"1";0,0981600998769604;-1,62402788375316
"562";2292;"Männlich";3;3;2;3;2;1;2;2;1;2;1;2;1;1;1;1;5;1;"2.6";"1.5";"1";0,77337458744031;-1,03251170165215
"563";2293;"Männlich";2;3;2;3;1;1;3;3;1;3;3;3;2;1;1;1;3;3;"2.2";"2.375";"1.5";0,0981600998769604;0,347692723250195
"564";2294;"Weiblich";2;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;5;1;"1.4";"1.25";"1";-1,25226887524974;-1,42685582305282
"565";2295;"Weiblich";3;3;2;3;3;2;3;1;2;1;2;1;1;1;1;1;5;1;"2.8";"1.625";"1";1,11098183122199;-0,835339640951816
"566";2296;"Weiblich";4;3;3;3;4;1;1;2;3;2;2;2;3;3;3;3;1;5;"3.4";"2";"3.5";2,12380356256701;-0,24382345885081
"567";2297;"Männlich";2;3;2;3;2;2;4;3;2;4;2;2;4;2;1;2;5;1;"2.4";"2.875";"1.5";0,435767343658635;1,13638096605154
"568";2298;"Männlich";2;2;2;2;3;3;2;3;3;2;2;3;3;4;3;4;4;2;"2.2";"2.625";"3.25";0,0981600998769604;0,742036844650865
"569";2299;"Männlich";2;2;1;1;2;2;2;2;2;2;2;2;1;3;3;2;4;2;"1.6";"1.875";"2.5";-0,914661631468065;-0,440995519551146
"570";2300;"Männlich";2;2;2;1;1;1;2;2;1;3;2;2;2;1;1;1;4;2;"1.6";"1.875";"1.25";-0,914661631468065;-0,440995519551146
"571";2301;"Weiblich";3;3;3;3;3;3;4;4;2;2;3;3;3;1;1;1;4;2;"3";"3";"1.25";1,44858907500366;1,33355302675187
"572";2302;"Männlich";2;2;2;2;2;2;2;1;3;2;2;1;3;1;2;2;5;1;"2";"2";"1.5";-0,239447143904715;-0,24382345885081
"573";2303;"Männlich";3;2;2;4;2;2;3;3;3;2;2;3;3;3;3;3;3;3;"2.6";"2.625";"3";0,77337458744031;0,742036844650865
"574";2304;"Weiblich";4;3;2;3;3;3;3;3;2;4;3;3;2;1;1;1;4;2;"3";"2.875";"1.25";1,44858907500366;1,13638096605154
"575";2305;"Männlich";2;2;1;1;3;1;4;4;1;4;4;4;1;1;2;1;4;2;"1.8";"2.875";"1.5";-0,57705438768639;1,13638096605154
"576";2306;"Männlich";3;2;1;1;2;1;3;3;3;4;1;1;1;1;1;1;4;2;"1.8";"2.125";"1.25";-0,57705438768639;-0,0466513981504753
"577";2307;"Weiblich";2;2;2;2;2;2;3;1;1;2;1;2;1;1;1;1;5;1;"2";"1.625";"1";-0,239447143904715;-0,835339640951816
"578";2308;"Weiblich";2;2;2;2;2;4;2;2;1;3;3;3;1;1;3;1;4;2;"2";"2.375";"1.75";-0,239447143904715;0,347692723250195
"579";2309;"Männlich";2;2;2;3;1;1;3;1;2;1;1;2;2;1;1;4;3;3;"2";"1.625";"2.25";-0,239447143904715;-0,835339640951816
"580";2310;"Weiblich";3;3;1;2;2;1;4;2;1;4;1;4;1;1;1;1;5;1;"2.2";"2.25";"1";0,0981600998769604;0,15052066254986
"581";2311;"Männlich";2;2;1;1;1;1;2;2;1;3;2;3;1;1;1;1;5;1;"1.4";"1.875";"1";-1,25226887524974;-0,440995519551146
"582";2312;"Weiblich";2;1;2;1;2;1;2;2;1;1;1;1;1;1;1;1;5;1;"1.6";"1.25";"1";-0,914661631468065;-1,42685582305282
"583";2313;"Weiblich";3;3;3;3;2;3;3;4;3;4;4;4;3;1;1;1;5;1;"2.8";"3.5";"1";1,11098183122199;2,12224126955321
"584";2314;"Weiblich";2;3;1;3;3;1;4;2;3;3;3;2;2;1;1;1;3;3;"2.4";"2.5";"1.5";0,435767343658635;0,54486478395053
"585";2315;"Weiblich";3;4;3;4;3;3;3;3;3;3;3;3;3;4;4;4;4;2;"3.4";"3";"3.5";2,12380356256701;1,33355302675187
